ID da Questão,Tipo Questão,Dataset,Prompt System,texto_questao,alternativas,gabarito_oficial,nivel_dificuldade,disciplina,tema,peso_questao,Número Questão Sequencial,Número Questão Exame,ID Exame,Ano Exame
2012-09_61,OBJETIVA,J2,,"Acerca das causas excludentes de ilicitude e extintivas de punibilidade, assinale a afirmativa incorreta.","{""D"": ""O consentimento do ofendido n\u00e3o foi previsto pelo nosso ordenamento jur\u00eddico-penal como uma causa de exclus\u00e3o da ilicitude. Todavia, sua natureza justificante \u00e9 pacificamente aceita, desde que, entre outros requisitos, o ofendido seja capaz de consentir e que tal consentimento recaia sobre bem dispon\u00edvel."", ""C"": ""M\u00e9vio, atendendo a ordem dada por seu l\u00edder religioso e, com o intuito de converter Rufus, permanece na resid\u00eancia deste \u00e0 sua revelia, ou seja, sem o seu consentimento. Neste caso, M\u00e9vio, mesmo cumprindo ordem de seu superior e mesmo sendo tal ordem n\u00e3o manifestamente ilegal, pratica crime de viola\u00e7\u00e3o de domic\u00edlio (Art. 150 do C\u00f3digo Penal), n\u00e3o estando amparado pela obedi\u00eancia hier\u00e1rquica."", ""B"": ""Em um bar, Caio, por notar que T\u00edcio olhava maliciosamente para sua namorada, desfere contra este um soco no rosto. Aturdido, T\u00edcio vai ao ch\u00e3o, levantando-se em seguida, e vai atr\u00e1s de Caio e o interpela quando este j\u00e1 estava saindo do bar. Ao voltar-se para tr\u00e1s, atendendo ao chamado, Caio \u00e9 surpreendido com um soco no ventre. T\u00edcio praticou conduta t\u00edpica, mas amparada por uma causa excludente de ilicitude."", ""A"": ""A coa\u00e7\u00e3o moral irresist\u00edvel exclui a culpabilidade, enquanto que a coa\u00e7\u00e3o f\u00edsica irresist\u00edvel exclui a pr\u00f3pria conduta, de modo que, nesta segunda hip\u00f3tese, sequer chegamos a analisar a tipicidade, pois n\u00e3o h\u00e1 conduta penalmente relevante.""}",B,medio,Direito Penal,Excludentes de Ilicitude e Culpabilidade,1.0,837,61,2012-09,2012
2012-09_62,OBJETIVA,J2,,"José subtrai o carro de um jovem que lhe era totalmente desconhecido, chamado João. Tal subtração deu-se mediante o emprego de grave ameaça exercida pela utilização de arma de fogo. João, entretanto, rapaz jovem e de boa saúde, sem qualquer histórico de doença cardiovascular, assusta-se de tal forma com a arma, que vem a óbito em virtude de ataque cardíaco.
Com base no cenário acima, assinale a afirmativa correta.","{""D"": ""Jos\u00e9 praticou crime preterdoloso."", ""C"": ""Jos\u00e9 responde em concurso material pelos crimes de roubo e de homic\u00eddio culposo."", ""B"": ""Jos\u00e9 n\u00e3o responde pela morte de Jo\u00e3o."", ""A"": ""Jos\u00e9 responde por latroc\u00ednio.""}",B,medio,Direito Penal,Relação de Causalidade e Agravação pelo Resultado,1.0,838,62,2012-09,2012
2012-09_63,OBJETIVA,J2,,"Guilherme praticou, em 18/02/2009, contravenção penal de vias de fato (Art. 21 do Decreto Lei n. 3.688/41), tendo sido condenado à pena de multa. A sentença transitou definitivamente em julgado no dia 15/03/2010, mas Guilherme não pagou a multa. No dia 10/07/2010, Guilherme praticou crime de ato obsceno (Art. 233 do CP).
Com base na situação descrita e na legislação, assinale a afirmativa correta.","{""D"": ""A pena de multa n\u00e3o gera reincid\u00eancia."", ""C"": ""Guilherme \u00e9 reincidente, pois praticou novo crime ap\u00f3s condena\u00e7\u00e3o transitada em julgado."", ""B"": ""Guilherme deve ter a pena de multa n\u00e3o paga da primeira condena\u00e7\u00e3o convertida em pena privativa de liberdade."", ""A"": ""Guilherme n\u00e3o pode ser considerado reincidente por conta de uma omiss\u00e3o legislativa.""}",A,dificil,Direito Penal,Reincidência,1.0,839,63,2012-09,2012
2012-09_64,OBJETIVA,J2,,"Jaime, brasileiro, passou a morar em um país estrangeiro no ano de 1999. Assim como seu falecido pai, Jaime tinha por hábito sempre levar consigo acessórios de arma de fogo, o que não era proibido, levando-se em conta a legislação vigente à época, a saber, a Lei n. 9.437/97. Tal hábito foi mantido no país estrangeiro que, em sua legislação, não vedava a conduta. Todavia, em 2012, Jaime resolve vir de férias ao Brasil. Além de matar as saudades dos familiares, Jaime também queria apresentar o país aos seus dois filhos, ambos nascidos no estrangeiro. Ocorre que, dois dias após sua chegada, Jaime foi preso em flagrante por portar ilegalmente acessório de arma de fogo, conduta descrita no Art. 14 da Lei n. 10.826/2003, verbis: “Portar, deter, adquirir, fornecer, receber, ter em depósito, transportar, ceder, ainda que gratuitamente, emprestar, remeter, empregar, manter sob guarda ou ocultar arma de fogo, acessório ou munição, de uso permitido, sem autorização e em desacordo com determinação legal ou regulamentar”.
Nesse sentido, podemos afirmar que Jaime agiu em hipótese de","{""D"": ""erro sobre as descriminantes putativas."", ""C"": ""erro de tipo acidental."", ""B"": ""erro de tipo essencial."", ""A"": ""erro de proibi\u00e7\u00e3o direto.""}",A,medio,Direito Penal,Erro de Proibição,1.0,840,64,2012-09,2012
2012-09_65,OBJETIVA,J2,,"Com relação à Lei n. 9.099/95, assinale a afirmativa incorreta.","{""D"": ""Se, no curso da suspens\u00e3o condicional do processo, o acusado vier a ser processado por contraven\u00e7\u00e3o penal, o benef\u00edcio poder\u00e1 ser revogado pelo juiz."", ""C"": ""Em caso de delito persequ\u00edvel por a\u00e7\u00e3o penal p\u00fablica condicionada \u00e0 representa\u00e7\u00e3o, havendo a representa\u00e7\u00e3o do ofendido, o Minist\u00e9rio P\u00fablico est\u00e1 legitimado para oferecer transa\u00e7\u00e3o penal, mesmo que o ofendido se oponha e deseje a continua\u00e7\u00e3o do processo."", ""B"": ""N\u00e3o poder\u00e1 ser oferecida a suspens\u00e3o condicional do processo ao acusado que tiver sido condenado anteriormente por contraven\u00e7\u00e3o penal."", ""A"": ""A transa\u00e7\u00e3o penal consiste na aplica\u00e7\u00e3o imediata de pena restritiva de direitos ou multas \u00e0quele a quem se imputa uma infra\u00e7\u00e3o de menor potencial ofensivo.""}",B,medio,Direito Penal,Suspensão Condicional do Processo e Transação Penal,1.0,841,65,2012-09,2012
2012-09_66,OBJETIVA,J2,,"O Código de Processo Penal pátrio menciona que também se considera em flagrante delito quem é perseguido, logo após o delito, pela autoridade, pelo ofendido ou por qualquer pessoa, em situação que faça presumir ser o perseguido autor da infração.
A essa modalidade dá-se o nome de flagrante","{""D"": ""esperado."", ""C"": ""diferido ou retardado."", ""B"": ""ficto."", ""A"": ""impr\u00f3prio.""}",A,facil,Direito Penal,Prisao em Flagrante,1.0,842,66,2012-09,2012
2012-09_67,OBJETIVA,J2,,"Em relação aos procedimentos previstos na Lei n. 8.666/93, que instituiu as normas de licitações e contratos da Administração Pública, assinale a afirmativa correta.","{""D"": ""Da senten\u00e7a caber\u00e1 apela\u00e7\u00e3o, interpon\u00edvel no prazo de 10 (dez) dias."", ""C"": ""N\u00e3o ser\u00e1 admitida a\u00e7\u00e3o penal privada subsidi\u00e1ria da p\u00fablica."", ""B"": ""Somente a v\u00edtima poder\u00e1 provocar a iniciativa do Minist\u00e9rio P\u00fablico, fornecendo-lhe, por escrito, informa\u00e7\u00f5es sobre o fato e sua autoria, bem como as circunst\u00e2ncias em que se deu a ocorr\u00eancia."", ""A"": ""Todos os crimes definidos na lei de licita\u00e7\u00e3o e contratos s\u00e3o de a\u00e7\u00e3o penal p\u00fablica incondicionada.""}",A,facil,Direito Penal,Ação Penal,1.0,843,67,2012-09,2012
2012-09_68,OBJETIVA,J2,,"Joel foi condenado pela prática do crime de extorsão mediante sequestro. A defesa interpôs recurso de Apelação, que foi recebido e processado, sendo certo que o tribunal, de forma não unânime, manteve a condenação imposta pelo juízo a quo. O advogado do réu verifica que o acórdão viola, de forma direta, dispositivos constitucionais, razão pela qual decide continuar recorrendo da decisão exarada pela Segunda Instância.
De acordo com as informações acima, assinale a alternativa que indica o recurso a ser interposto.","{""D"": ""Embargos Infringentes."", ""C"": ""Recurso Extraordin\u00e1rio."", ""B"": ""Recurso Ordin\u00e1rio Constitucional."", ""A"": ""Recurso em Sentido Estrito.""}",D,medio,Direito Penal,Embargos Infringentes e de Nulidade,1.0,844,68,2012-09,2012
2012-09_69,OBJETIVA,J2,,"Em relação à Lei Maria da Penha, assinale a afirmativa correta.","{""D"": ""Em qualquer fase do inqu\u00e9rito policial ou da instru\u00e7\u00e3o criminal, caber\u00e1 a pris\u00e3o preventiva do agressor, decretada pelo juiz, de of\u00edcio, a requerimento do Minist\u00e9rio P\u00fablico ou mediante representa\u00e7\u00e3o da autoridade policial."", ""C"": ""Somente o advogado da ofendida dever\u00e1 ser notificado, atrav\u00e9s do Di\u00e1rio Oficial, dos atos processuais relativos ao agressor, especialmente dos pertinentes ao ingresso e \u00e0 sa\u00edda da pris\u00e3o."", ""B"": ""Em todos os casos de viol\u00eancia dom\u00e9stica e familiar contra a mulher, feito o registro da ocorr\u00eancia, dever\u00e1 a autoridade policial adotar, de imediato, procedimentos especiais em rela\u00e7\u00e3o ao agressor, dentre os quais podemos citar a suspens\u00e3o da posse ou restri\u00e7\u00e3o do porte de armas, com comunica\u00e7\u00e3o ao \u00f3rg\u00e3o competente, nos termos da Lei n. 10.826, de 22 de dezembro de 2003, sem preju\u00edzo daqueles previstos no C\u00f3digo de Processo Penal."", ""A"": ""Constatada a pr\u00e1tica de viol\u00eancia dom\u00e9stica e familiar contra a mulher, a autoridade policial poder\u00e1 aplicar, de imediato, ao agressor, em conjunto ou separadamente, medidas protetivas de urg\u00eancia, dentre as quais o afastamento do lar, domic\u00edlio ou local de conviv\u00eancia com a ofendida.""}",D,medio,Direito Penal,Lei Maria da Penha (Violência Doméstica),1.0,845,69,2012-09,2012
2012-09_70,OBJETIVA,J2,,"Após sofrer um acidente automobilístico de gravíssimas proporções enquanto viajava a lazer, o empregado Pedro foi aposentado por invalidez pelo INSS. Assinale a alternativa que indica o efeito desse fato no seu contrato de trabalho.","{""D"": ""O contrato de Pedro continuar\u00e1 em vigor e ele ter\u00e1 todos os direitos trabalhistas assegurados."", ""C"": ""O contrato de Pedro ser\u00e1 extinto."", ""B"": ""O contrato de Pedro ser\u00e1 suspenso."", ""A"": ""O contrato de Pedro ser\u00e1 interrompido.""}",B,facil,Direito do Trabalho,Aposentadoria por Invalidez,1.0,846,70,2012-09,2012
2012-09_71,OBJETIVA,J2,,"Maria foi contratada pela empresa Bolos S.A. para exercer a função de copeira, cumprindo jornada de trabalho de segunda à sexta-feira das 13:00 h às 17:00 h, sem intervalo alimentar. Decorridos dois anos do início do pacto contratual, foi a empregada dispensada, recebendo as parcelas da ruptura.
Contudo, inconformada porque jamais lhe foi permitido usufruir de intervalo para descanso e alimentação, Maria ajuíza reclamação trabalhista postulando o pagamento do período correspondente ao intervalo alimentar não concedido.
Diante da hipótese relatada, assinale a afirmativa correta.","{""D"": ""A ex-empregada faz jus ao pagamento de indeniza\u00e7\u00e3o correspondente ao valor de uma hora extraordin\u00e1ria di\u00e1ria, haja vista a supress\u00e3o do intervalo intrajornada."", ""C"": ""A ex-empregada n\u00e3o faz jus ao pagamento de horas extraordin\u00e1rias, porquanto diante da carga hor\u00e1ria cumprida, n\u00e3o lhe era assegurada a frui\u00e7\u00e3o de intervalo intrajornada."", ""B"": ""A ex-empregada faz jus ao pagamento de apenas 15 minutos di\u00e1rios a t\u00edtulo de horas extraordin\u00e1rias, haja vista a supress\u00e3o do intervalo intrajornada, na forma do Art. 71,\u00a7 4\u00ba, da CLT."", ""A"": ""A ex-empregada faz jus ao pagamento de uma hora extraordin\u00e1ria di\u00e1ria, haja vista a supress\u00e3o do intervalo intrajornada, na forma do Art. 71, \u00a7 4\u00ba, da CLT.""}",C,medio,Direito do Trabalho,Intervalo Intrajornada,1.0,847,71,2012-09,2012
2012-09_72,OBJETIVA,J2,,"Partindo-se da premissa legal de que o pedido de demissão ou recibo de quitação de rescisão do contrato de trabalho, firmado por empregado com mais de um ano de serviço, somente será válido quando realizado perante a autoridade competente, assinale a afirmativa correta.","{""D"": ""A assist\u00eancia na rescis\u00e3o contratual firmada por empregado com mais de (1) um ano de servi\u00e7o somente poder\u00e1 ser realizada pelo sindicato representativo da categoria do empregado ou, na aus\u00eancia deste, pela Justi\u00e7a do Trabalho."", ""C"": ""N\u00e3o havendo na localidade sindicato representativo da categoria ou autoridade do Minist\u00e9rio do Trabalho, a assist\u00eancia ser\u00e1 prestada por representante do Minist\u00e9rio P\u00fablico ou, onde houver, defensor p\u00fablico e, na falta ou impedimento destes, pelo Juiz de Paz."", ""B"": ""N\u00e3o havendo na localidade sindicato representativo da categoria, a assist\u00eancia ser\u00e1 prestada pela Justi\u00e7a do Trabalho."", ""A"": ""A assist\u00eancia na rescis\u00e3o contratual firmada por empregado com mais de (1) um ano de servi\u00e7o somente poder\u00e1 ser realizada pelo sindicato representativo da categoria do empregado.""}",C,facil,Direito do Trabalho,Homologação e Assistência na Rescisão,1.0,848,72,2012-09,2012
2012-09_73,OBJETIVA,J2,,"Buscando profissionais experientes para manusear equipamentos de alta tecnologia e custo extremamente elevado, uma empresa anuncia a existência de vagas para candidatos que possuam dois anos de experiência prévia em determinada atividade.
A partir da hipótese apresentada, assinale a afirmativa correta.","{""D"": ""A manifesta\u00e7\u00e3o \u00e9 valida, em raz\u00e3o do valor do equipamento, visando \u00e0 prote\u00e7\u00e3o do patrim\u00f4nio do empregador."", ""C"": ""A manifesta\u00e7\u00e3o \u00e9 inv\u00e1lida porque o m\u00e1ximo de experi\u00eancia que pode ser exigida \u00e9 de um ano."", ""B"": ""A manifesta\u00e7\u00e3o \u00e9 inv\u00e1lida, pois o empregador n\u00e3o tem o direito de exigir experi\u00eancia pret\u00e9rita do candidato a emprego."", ""A"": ""A manifesta\u00e7\u00e3o \u00e9 inv\u00e1lida porque o m\u00e1ximo de experi\u00eancia que pode ser exigida \u00e9 de seis meses.""}",A,facil,Direito do Trabalho,Requisitos para Contratação e Exigência de Experiência,1.0,849,73,2012-09,2012
2012-09_74,OBJETIVA,J2,,"De acordo com o entendimento consolidado da jurisprudência, a mudança de regime jurídico do empregado celetista para estatutário","{""D"": ""n\u00e3o gera altera\u00e7\u00e3o no contrato de trabalho, mesmo porque o empregado n\u00e3o \u00e9 obrigado a aceitar a altera\u00e7\u00e3o de regime jur\u00eddico."", ""C"": ""gera extin\u00e7\u00e3o do contrato de trabalho, iniciando-se o prazo prescricional da altera\u00e7\u00e3o."", ""B"": ""gera a suspens\u00e3o do contrato de trabalho pelo per\u00edodo de tr\u00eas anos, prazo necess\u00e1rio para que o servidor p\u00fablico adquira estabilidade."", ""A"": ""n\u00e3o gera altera\u00e7\u00e3o no contrato de trabalho, que permanece intacto.""}",C,medio,Direito do Trabalho,Extinção do Contrato e Prescrição,1.0,850,74,2012-09,2012
2012-09_75,OBJETIVA,J2,,"Assinale a alternativa em que há, incontroversamente, responsabilidade solidária no âmbito trabalhista.","{""D"": ""No contrato tempor\u00e1rio, em rela\u00e7\u00e3o ao tomador ou cliente, caso a empresa de trabalho tempor\u00e1rio tenha a recupera\u00e7\u00e3o judicial deferida."", ""C"": ""Das partes vencidas nos diss\u00eddios coletivos, pelo valor das custas."", ""B"": ""No contrato de terceiriza\u00e7\u00e3o l\u00edcita, em rela\u00e7\u00e3o ao tomador dos servi\u00e7os, quanto aos cr\u00e9ditos dos empregados da prestadora dos servi\u00e7os."", ""A"": ""No contrato de empreitada, em rela\u00e7\u00e3o ao dono da obra, quanto aos cr\u00e9ditos dos empregados do empreiteiro.""}",C,medio,Direito do Trabalho,Custas e Responsabilidade Solidária,1.0,851,75,2012-09,2012
2012-09_76,OBJETIVA,J2,,"De acordo com a Consolidação das Leis do Trabalho, assinale a afirmativa correta.","{""D"": ""a cita\u00e7\u00e3o na execu\u00e7\u00e3o ser\u00e1 realizada por mandado, mas, se o executado n\u00e3o for encontrado ap\u00f3s tr\u00eas tentativas, caber\u00e1 a cita\u00e7\u00e3o por edital."", ""C"": ""a cita\u00e7\u00e3o na execu\u00e7\u00e3o ser\u00e1 realizada por mandado."", ""B"": ""a cita\u00e7\u00e3o na execu\u00e7\u00e3o ser\u00e1 realizada por via postal."", ""A"": ""n\u00e3o h\u00e1 cita\u00e7\u00e3o para a execu\u00e7\u00e3o, uma vez que a fase executiva pode ser iniciada de of\u00edcio.""}",C,medio,Direito do Trabalho,Citação na Execução Trabalhista,1.0,852,76,2012-09,2012
2012-09_77,OBJETIVA,J2,,"Um dos princípios norteadores do Processo do Trabalho é o da celeridade, dada a natureza salarial do crédito trabalhista. Entretanto, por força de Lei, algumas causas especiais possuem preferência na tramitação. Das situações listadas a seguir, assinale aquela que terá preferência em todas as fases processuais.","{""D"": ""a que ser\u00e1 executada em face de empresa p\u00fablica."", ""C"": ""a que ser\u00e1 executada em face de empregador dom\u00e9stico"", ""B"": ""a que ser\u00e1 executada perante o ju\u00edzo da fal\u00eancia."", ""A"": ""a que ser\u00e1 executada contra a Uni\u00e3o, Estados ou Munic\u00edpios.""}",B,medio,Direito do Trabalho,Preferência de Tramitação,1.0,853,77,2012-09,2012
2012-09_78,OBJETIVA,J2,,"Uma das espécies de resposta é a reconvenção, que vem a ser a ação do réu contra o autor no mesmo feito e juízo em que é demandado. Malgrado não estar formalmente previsto na CLT, é pacífico o cabimento da reconvenção nas lides trabalhistas. Das hipóteses abaixo listadas, assinale aquela em que, pela natureza da pretensão deduzida, seria inviável a apresentação de reconvenção na Justiça do Trabalho.","{""D"": ""Quando a empresa pretender a devolu\u00e7\u00e3o de valor pago pela compra de um bem do seu empregado que, ap\u00f3s, verificou possuir v\u00edcio redibit\u00f3rio."", ""C"": ""Quando a empresa pretender a devolu\u00e7\u00e3o do valor de um curso pago em benef\u00edcio do empregado e pelo qual o obreiro comprometeu-se a n\u00e3o pedir demiss\u00e3o durante determinado per\u00edodo, o que depois foi descumprido pelo trabalhador."", ""B"": ""Quando a empresa pretender o ressarcimento por dano causado pelo empregado no decorrer do contrato de trabalho."", ""A"": ""Quando a empresa pretender a condena\u00e7\u00e3o do empregado no valor do aviso pr\u00e9vio por ele n\u00e3o concedido, ao pedir demiss\u00e3o.""}",D,medio,Direito do Trabalho,Reconvenção e Competência da Justiça do Trabalho,1.0,854,78,2012-09,2012
2012-09_79,OBJETIVA,J2,,"A liquidação tem por objetivo a apuração do quantum debeatur nas sentenças proferidas de forma ilíquida e que tenham deferido, ao menos em parte, a pretensão deduzida. De acordo com a CLT, assinale a alternativa que indica as formas possíveis de liquidação da sentença nas obrigações de dar (pagar) e, caso o juiz conceda prazo às partes para manifestação, o número de dias para a impugnação.","{""D"": ""C\u00e1lculo ou arbitramento. Prazo de 5 dias."", ""C"": ""Artigos ou arbitramento. Prazo de 15 dias."", ""B"": ""C\u00e1lculo, arbitramento ou artigos. Prazo de 10 dias."", ""A"": ""Artigos, c\u00e1lculo ou arbitramento. Prazo de 8 dias.""}",B,medio,Direito do Trabalho,Liquidação de Sentença,1.0,855,79,2012-09,2012
2012-09_80,OBJETIVA,J2,,"Na Justiça do Trabalho, segundo o entendimento sumulado pelo TST, é correto afirmar-se que o jus postulandi","{""D"": ""aplica-se irrestritamente na seara trabalhista, em todas as esferas, inst\u00e2ncias e a\u00e7\u00f5es, sendo uma de suas caracter\u00edsticas marcantes."", ""C"": ""aplica-se em todas as causas cujo valor seja inferior a 20 sal\u00e1rios m\u00ednimos, porque, a partir deste patamar, o advogado \u00e9 indispens\u00e1vel."", ""B"": ""n\u00e3o tem mais aplica\u00e7\u00e3o na Justi\u00e7a do Trabalho desde o advento da emenda constitucional 45."", ""A"": ""n\u00e3o se aplica \u00e0 a\u00e7\u00e3o rescis\u00f3ria, \u00e0 a\u00e7\u00e3o cautelar, ao mandado de seguran\u00e7a e aos recursos de compet\u00eancia do TST.""}",A,medio,Direito do Trabalho,Jus Postulandi,1.0,856,80,2012-09,2012
2013-10_1,OBJETIVA,J2,,"O advogado João, que também é formado em Comunicação Social, atua nas duas profissões, possuindo uma coluna onde apresenta noticias jurídicas, com informações sobre atividades policiais, forenses ou vinculadas ao Ministério Público. Semanalmente inclui, nos seus comentários, alguns em forma de poesia, suas alegações forenses e os resultados dos processos sob sua responsabilidade, divulgando, com isso, seu trabalho como advogado.
À luz das normas estatutárias, assinale a afirmativa correta.","{""D"": ""A situa\u00e7\u00e3o caracteriza o chamado desvio da fun\u00e7\u00e3o de advogado, com o preju\u00edzo \u00e0 imagem dos clientes pela divulga\u00e7\u00e3o."", ""C"": ""Diante das novas m\u00eddias que tamb\u00e9m atingem a advocacia, o advogado pode utilizar-se dos meios ofertados para a divulga\u00e7\u00e3o de seu trabalho."", ""B"": ""Nos termos das regras que caracterizam as infra\u00e7\u00f5es disciplinares est\u00e1 delineada a de publica\u00e7\u00e3o desnecess\u00e1ria e habitual de alega\u00e7\u00f5es forenses ou causas pendentes."", ""A"": ""A divulga\u00e7\u00e3o de not\u00edcias, como aventado no enunciado, constitui um direito do advogado em dar publicidade aos seus processos""}",B,medio,Ética Profissional,Publicação de Alegações Forenses,1.0,857,1,2013-10,2013
2013-10_2,OBJETIVA,J2,,"O advogado Mário pertence aos quadros da sociedade de economia mista controlada pelo Estado W, na qual chefia o Departamento Jurídico. Não existe óbice para a prestação de serviços de advocacia privada, o que ocorre no escritório que possui no centro da capital do Estado, em horário diverso do expediente na empresa. Um dos seus clientes realiza contrato para que Mário aponha o seu visto em ato constitutivo de pessoa jurídica, em Junta Comercial cuja sede está localizada na capital do Estado W.
Observado tal relato, consoante as normas do Regulamento Geral do Estatuto da Advocacia e da OAB, assinale a afirmativa correta.","{""D"": ""A atua\u00e7\u00e3o em sociedade de economia mista estadual impede a aposi\u00e7\u00e3o do visto contratado."", ""C"": ""O exerc\u00edcio da advocacia no local da sede da Junta Comercial \u00e9 impeditivo para a aposi\u00e7\u00e3o do visto."", ""B"": ""O fato de chefiar Departamento Jur\u00eddico de empresa, seja de que natureza for, constitui elemento impeditivo da aposi\u00e7\u00e3o do visto."", ""A"": ""As circunst\u00e2ncias indicam que n\u00e3o existe \u00f3bice para a aposi\u00e7\u00e3o do visto nos referidos atos.""}",D,medio,Ética Profissional,Visto em Atos Constitutivos,1.0,858,2,2013-10,2013
2013-10_3,OBJETIVA,J2,,"João, advogado regularmente inscrito nos quadros da Ordem dos Advogados do Brasil, veio a ser indiciado por força de investigação proposta em face de um dos seus inúmeros clientes, não tendo o causídico participado de qualquer ato ilícito, mas apenas como advogado. Veio a saber que seu nome fora incluído por força de exercício considerado exacerbado de sua atividade advocatícia. Contratou advogado para a sua defesa no inquérito criminal e postulou assistência à Ordem dos Advogados do Brasil por entender feridas suas prerrogativas profissionais.
Observado tal relato, consoante as normas do Regulamento Geral do Estatuto da Advocacia e da OAB, assinale a afirmativa correta.","{""D"": ""A postula\u00e7\u00e3o de assist\u00eancia deve ser examinada pelo Conselho Federal da Ordem dos Advogados que pode autorizar ou n\u00e3o essa atividade."", ""C"": ""A assist\u00eancia da Ordem dos Advogados est\u00e1 restrita a processos judiciais ou administrativos, mas n\u00e3o a inqu\u00e9ritos."", ""B"": ""A atua\u00e7\u00e3o da Ordem dos Advogados na defesa das prerrogativas profissionais implicar\u00e1 a assist\u00eancia de representante da institui\u00e7\u00e3o, mesmo com defensor constitu\u00eddo."", ""A"": ""Ao contratar advogado para a defesa da sua pretens\u00e3o, n\u00e3o mais cabe \u00e0 Ordem dos Advogados interferir no processo para salvaguardar eventuais prerrogativas feridas.""}",B,medio,Ética Profissional,Assistência e Defesa das Prerrogativas pela OAB,1.0,859,3,2013-10,2013
2013-10_4,OBJETIVA,J2,,"Nos termos do Estatuto da Advocacia existe a previsão de pagamento de honorários advocatícios. Assinale a afirmativa que indica como deve ocorrer o pagamento, quando não houver estipulação em contrário.","{""D"": ""Cinquenta por cento no in\u00edcio, trinta por cento at\u00e9 decis\u00e3o de primeiro grau e o restante ap\u00f3s o recurso, se existir."", ""C"": ""Dez por cento no in\u00edcio, vinte por cento na senten\u00e7a e o restante ap\u00f3s o tr\u00e2nsito em julgado."", ""B"": ""Um ter\u00e7o no inicio, um ter\u00e7o at\u00e9 a decis\u00e3o de primeira inst\u00e2ncia e um ter\u00e7o ao final."", ""A"": ""Metade no in\u00edcio e o restante parcelado em duas vezes.""}",B,facil,Ética Profissional,Pagamento de Honorários,1.0,860,4,2013-10,2013
2013-10_5,OBJETIVA,J2,,"A advogada Maria solicitou, no cartório de determinada vara cível, ter vista e extrair cópias dos autos de processo não sujeito a sigilo. O serventuário a quem foi feita a solicitação afirmou que Maria não havia juntado procuração aos autos do processo em questão e, em razão disso, apenas poderia ter vista dos autos e que lhe seria vedada a extração de cópias.
A partir do caso apresentado, assinale a afirmativa correta.","{""D"": ""O serventu\u00e1rio n\u00e3o agiu corretamente. Tendo em vista que Maria n\u00e3o estava constitu\u00edda nos autos do processo, n\u00e3o poderia sequer ter vista dos mesmos."", ""C"": ""O serventu\u00e1rio n\u00e3o agiu corretamente. Tendo em vista que Maria n\u00e3o estava constitu\u00edda nos autos e que n\u00e3o poderia retir\u00e1-los de cart\u00f3rio para a extra\u00e7\u00e3o de c\u00f3pias, o serventu\u00e1rio deveria ter providenciado pessoalmente as c\u00f3pias de que Maria necessitava."", ""B"": ""O serventu\u00e1rio agiu corretamente. O advogado n\u00e3o constitu\u00eddo nos autos de determinado processo apenas pode ter vista dos mesmos em balc\u00e3o, mas n\u00e3o pode retir\u00e1-los de cart\u00f3rio para extra\u00e7\u00e3o de c\u00f3pias."", ""A"": ""O serventu\u00e1rio n\u00e3o agiu corretamente. Mesmo n\u00e3o estando constitu\u00edda nos autos do processo, Maria pode ter vista e obter c\u00f3pias dos autos do processo, j\u00e1 que o mesmo n\u00e3o est\u00e1 sujeito a sigilo.""}",A,facil,Ética Profissional,Exame de autos sem procuração e obtenção de cópias,1.0,861,5,2013-10,2013
